reviewStar,reviewText
1,The nail clippers are so sturdy that they were impossible for me to use.  I couldn't press them to clip my nails.  I had to used two hands which of course defeats the purpose.
1,I received a badly crushed nailclipper box with two nail clippers that had nail dust or fungus or something. I am afraid to use them. Will be sending back.
1,Do not recommendNot good on toe nails
1,The absolute worst clippers I have ever bought! Wouldn’t cut at all! I threw them away shortly after I got them. Buy the cheap pair because at least they will work!
1,After less than 20 months of use both nail clippers have fallen apart. I would not recommend these.
1,"Did nit like anything about this product. Someone else is selling the same, same that I purhased last year, was NO GOOD!"
1,"The blades slip of each other after cutting through a nail, making them dull after just a few uses. You can even hear it happening, as there is a second clicking sound immediately after clipping a nail.The file is also awkward to use on the smaller unit."
1,"i purchased this because of positive reviews. i was very excited to try it. unfortunately, it came with defective spray. tried so hard pumping the spray hoping to try the the scent but nothing came out. ordered a replacement and this time it works, but i was disgusted of its scent it doesn’t stays long plus it’s very oily on your skin. i won’t recommend.."
1,"Not for me, gave me skin rash"
1,"There was no scent no longevity, stain your clothes with the oils. Very disappointed."
1,Terrible  a waste of money. Does not last  and does not work. Plus  will stain clothing
1,Stinks. Doesn't work
1,The product came Uncapped and  It leaked .all over the Box I believe the little straw was too big to put the lid on all the way
1,"This bottle came in half full. I didn't take it out of the package until over a month after I received the package. This is my second time buying because i liked the sent, but very disappointed that somehow i received a partially full bottle."
1,This is a hoax and is nothing like the pheromone that it claims to be. I would not advise anyone to bet on this product!!!
1,Wouldn't buy again... It has little to no scent. You would have to drench yourself to smell anything. I've sprayed myself alot and asked a couple friends if they smell anything and they don't. Not worth it. Maybe I got a bad bach but I highly doubt it
1,It sucks
1,Smells weird
1,Does not work.  I had women smell directly and no effect.
1,Dislike frangance
1,Sucks don't buy. I'm a good looking guy with a good personality but this sucks
1,"Worst product i ever bought on amazon, i normally don't write reviews but this product made me regret that i bought it. First of all its water down perfume. Second the price they are charging for 1 oz is crazy.Just my 2 cents."
1,This product and it's reviews are ALL LIES. I wore this for 3 nights straight and my Wife didn't even notice the scent. This product is complete trash. It's a thick oil base and somehow fades within 10min. DO NOT even waist your Money on this complete and Utter Nonsense of a product!
1,"Didn't like nothing about this cologne,  no complements at all .. no one notice it"
1,"This product doesn't have any effect for me, I've worn it and absolutely no attention from females at all..."
1,"Lasts for 10 minutes and that’s all and it has a weird after smell. Almost like a bad after taste with a food, this has a weird smell after"
1,Came completely empty
1,Normally I don’t put a negative review but after spending 30+ dollars this thing is nothing I mean literally nothing no smell no fragrance nothing.it was wasit of money or I got the bad bottle.
1,This stuff is absolutely horrible! This crap wouldnt attract flies! Don't waste your money..
1,This is obviously a scam
1,Doesn’t work. Wife could careless.
1,"Really I believe that this product is not as they describe it, the smell is bad, and it does not attract women, it make them run away from you and if you are married your wife will hate you for your smell and it gives you a headache"
