reviewStar,reviewText,inconsistentStatus
3,Some worked but most of the time they didn’t do anything. I’d suggest a different brand,0
3,I wore many acne patches before but these don’t seem to do much. They really dry out my acne and if you wear make up then you’ll have a lot of dry patches on your skin.,0
3,Used it on acne in different areas.  It did not work at all.  I also found the same product at our local Dollar Tree.,0
3,"It didn’t work for me didn’t do anything for my acne, may have just not worked for me but may work for someone else",0
3,Worked as needed,0
3,Didn’t work out for my skin.,0
3,The product worked to cover the zit but minimal absorption,0
3,"Feels small and flimsy..... doesn't slide well.....and ""right clicks"" in the middle of it all....",0
3,I need to take my mouse around with me for work and it’s an auto shut off. It ends up staying on in my bag for a long time. I’m just going to use it at home.,0
3,Didn't look the same as in the picture.,0
3,It will do for what I need to do,0
3,I thought it would be more flat.Good price,0
3,I bought 4 of these mice.  One malfunctioned 1 week after the return date expired.,0
3,Lasted a few months then it became useless. You get what you pay for.. price wise.,0
3,Much smaller than I thought it would be,0
3,Does not have on and off button,0
3,Cant find the off switch and have burned through multiple batteries.,0
3,I wanted something pink but this was a bit toyish for me.,0
3,Bigger then expected. Very light in weight,0
3,does the job,0
3,The scrolling is eradicate,0
3,Did not connect to my windows laptop but works with my sons. I didn’t have the time to figure out why I wouldn’t work.,0
3,"When not in use for a while, it doesn’t “wake up” very quickly.",0
3,works.,0
3,The middle roller doesn’t scroll the page up or down,0
3,I needed an adapter - mouse is not readily made for Apple devices.,0
3,Does not have a on/off switch,0
3,The mouse is quiet - clicks and scroll - but the accuracy is a bit lacking (which is expected for a device of this price).  My only pet peeves (aside from the accuracy) is that it goes into auto-sleep mode when not in use (I prefer to have a on/off button) and the plastic battery compartment opening piece is slightly loosely fitted so it makes some noises whenever you move your mouse.,0
3,You need batteries for this.,0
3,The mouse moved too slow.,0
3,Basic mouse. Nothing fancy about it.,0
3,Works but cheap looking.,0
3,The mouse pointer moves uncontrollablely.,0
3,"I like the quiet click, but it doesn't have an on/off button. And, sometimes it is hard to get it to click on something especially after it hasn't been used for an hour or so.",0
3,"it works as a mouse, but it cannot be turned off without manually taking out the battery.",0
3,"Apparently it is for ""lefties"".  I have to do all functions backwards, left clicks are right clicks and vice versa.",0
3,Gets the job done considering I don’t need it much but feels very cheaply made. I’ve only had mine for about a week so we will see how long it will last.,0
3,Quieter then my regular mouse but not completely silent.,0
3,"It does not have an on/off switch. I tried letting it sit & close the computer, but the mouse stayed on. You have to remove the battery each time",0
3,It works. Cheaply made but for a cheap price,0
3,The little cap on the thing u plug into the computer fell off so it reviled the chip card thing and it never worked again and we had this for only two weeks.,0
3,Decided on wireless,0
3,This product does not work with my IOS devices.,0
3,"The mouse kept messing up on me.  After 3 months, I had to replace it.  I will not buy this name brand again.",0
3,Got this for my sons Chromebook and it is often glitchy.,0
3,Cheaply made - uncomfortable fit,0
3,These are way bigger on the face than I excepted . My face looks so tiny with these on.,0
3,Little cheap look,0
3,I am sensitive to light and easily get headaches/migraines. These did not improve that for me and I can't tell that they are actually anti-glare or not.,0
3,Watching tv at night and computer work at night,0
3,Light weight,0
3,they’re smudged and the smudges won’t come off,0
3,I didn’t notice a difference even with the blue light testing tool that they sent with it ..I may use these frames for my real glasses,0
3,"Sleep quality? Why is that a review category?Otherwise, I don't see/feel a difference wearing these. Also they a little tight on my face",0
3,"Bought it cheap, and it look cheap but works for what it suppose to do.",0
3,I couldn't wear them for long periods of time.,0
3,The product didn’t do what it said it would do,0
3,One of my pairs are really loose. One sides won't stay sturdy and I never had any damage to them.,0
3,I just don’t notice a difference when I wear these glasses.  They seem very lightweight and cheap.,0
3,"They do what they say, I just personally can't stand the look of them.",0
3,It was more of just a fashion item,0
3,I don't find that it gives me much glare protection.,0
3,"If you have a narrow face, these are huge.Super cute-just entirely too big for my face.",0
3,I put the test paper up to my computer screen and it never changed the paper to that purple color. I guess my screens are already equipped with the blocker and I didn't need to buy these glasses after all.,0
3,Can't really tell if it's making any difference,0
3,Too heavy continuously wearing it.,0
3,Nothing else to say,0
3,The mouse often just moves by itself.,0
3,"Not nearly enough RAM, slows up with just basic web browsing",0
3,"Laptop is decent, I’ve had it for just under a year and the mouse doesn’t work",0
3,"It’s ok, it crashed chrome as soon as I downloaded it",0
3,"This is really great laptop but by design it is meant to slow down performance when on battery power which is normal for many laptops, however either Acer or AMD makes it WAY too slow for that and unlike some laptops there is no setting provided that allows you to change this.",0
3,it is a cheaper computer that does its job.But the mouse pad thing doesn't work anymore. so I have to use a external mouse,0
3,Returned laptop. The baccklit keyboard keeps turning off. Droveme nutz,0
3,Within 6 months of purchase the monitors hinge has pulled away from the screen.,0
3,"I actually like this computer. It's lite, fast enough to meet my needs, and the touchpad works as well as a Macbook.The reason I'm only giving it 3 stars is due to the fact there is no CAP lock indication of any kind. No light on the key itself, nothing on the screen, no warning when you start to enter a password that the cap are on, nothing.I'm sick of entering password incorrectly because I don't know if the caps are locked on. This may not be an issue for some, so if it isn't go ahead and purchase this one. However, I would caution you that it really is a pain and with almost everything you do being online and all the different requirements for password from simple to complex, it really is quite cumbersome.",0
3,Bought this and had a question about the computer was told it was out of warranty. How can that be?  Three day warranty what the heck. I would look elsewhere for a computer.,0
3,Charging cord is shot and I haven’t been had it 3 months.,0
3,Overheats,0
3,It will not stay connected to WiFi - I constantly have to reconnect to wifi even after just a few minutes of inactivity.,0
3,built in camera and mic not working,0
3,"This is a very basic computer, it really shouldn't be used for streaming or gaming, because it just frankly cannot keep up. And now my touch pad doesn't work so I have to contact ACER to have them fix it. I haven't even had the computer a year yet.",0
